ContextTokens,GeneratedTokens,start_timestamp_ms
2053,10,3218348
520,21,3218348
3330,12,3218847
170,10,3218880
2055,8,3218963
20,93,3297407
6414,127,3297500
271,6,3297501
2539,6,3297699
984,34,3297699
1247,172,3297799
53,23,3298501
985,8,3298608
59,8,3298703
3604,37,3298703
776,16,3298808
2578,6,3298808
528,52,3298903
2224,7,3299004
585,14,3299004
1868,25,3299007
6415,135,3299008
776,19,3299009
2383,11,3299104
3164,24,3299104
60,21,3299204
291,216,3299204
982,8,3299204
53,38,3299299
6510,9,3299300
2220,6,3299402
922,9,3299499
59,39,3299699
2283,10,3299797
1174,12,3299802
62,16,3299804
2376,52,3299997
6510,7,3300005
2643,6,3300099
6417,172,3300398
991,80,3301499
65,21,3301502
2282,10,3301507
981,15,3301604
2646,7,3301701
15,6,3302501
2294,7,3302501
6511,9,3302601
6512,12,3302602
2643,10,3302602
2379,21,3303404
4906,18,3303500
6418,37,3303505
6419,16,3303704
62,12,3303803
243,7,3303803
2379,8,3303807
18,10,3303807
6431,21,3303808
592,16,3303901
982,28,3303904
463,17,3303997
982,18,3304002
2574,10,3304005
1189,162,3304006
1879,8,3304007
592,18,3304101
1498,12,3343156
5036,8,3343437
7436,25,3343656
156,46,3343754
98,78,3343855
1376,204,3344154
971,8,3344520
2433,10,3344560
155,52,3344619
954,101,3344654
1190,13,3344819
1932,11,3344854
3776,27,3344854
3189,15,3344922
2419,79,3346311
1023,23,3346554
3725,19,3346570
1932,6,3347066
1714,6,3347156
147,46,3347157
145,57,3347875
2450,15,3348157
43,19,3348659
44,6,3349074
3454,11,3349354
21,21,3349643
446,42,3349954
54,7,3350154
1026,8,3350156
21,6,3350254
934,10,3350260
409,45,3350359
1652,10,3350361
44,10,3350554
63,14,3350654
114,14,3350799
1304,12,3350855
267,14,3350855
221,6,3350957
221,14,3351334
222,10,3351575
22,65,3351597
222,6,3351854
267,14,3351882
21,8,3351967
2137,9,3352160
3452,9,3352160
63,6,3352160
2138,10,3352256
1026,10,3352354
1028,8,3352355
413,31,3352554
2019,10,3352560
182,15,3352663
2138,10,3352765
2137,6,3352857
1640,55,3352956
10,17,3353054
63,27,3353154
2022,7,3353556
100,11,3353786
2137,12,3353866
226,6,3353867
443,49,3354062
1378,54,3354694
99,12,3354780
127,9,3354795
1199,18,3354854
444,48,3354870
2137,12,3354892
4843,96,3355157
184,63,3355356
963,9,3355415
2028,57,3355560
2137,12,3355963
63,63,3356318
1387,60,3356466
415,271,3356480
4163,10,3356919
2964,6,3357182
1378,24,3357490
129,11,3357564
1378,6,3357763
578,33,3413079
1666,14,3413079
1862,29,3413281
7432,15,3413282
575,8,3413283
3801,31,3413284
2627,88,3417087
7380,19,3417381
691,14,3417381
7436,7,3417482
787,17,3417482
7433,9,3417482
7434,20,3417484
576,9,3417583
788,10,3417584
1133,15,3417684
1134,15,3418086
60,18,3418086
3756,6,3418087
1572,256,3418185
981,29,3418186
7436,13,3418186
2119,7,3418285
1863,37,3418288
788,6,3418480
3108,10,3418549
1034,13,3418558
3107,7,3418558
4585,13,3418579
76,32,3418580
1061,7,3418580
247,16,3418581
393,307,3418648
649,6,3418654
428,9,3418684
578,12,3418686
1535,8,3418686
1700,25,3418785
1474,64,3418786
7434,37,3418786
873,90,3418787
2151,27,3418888
7380,16,3418989
246,13,3419289
1126,11,3419381
5636,42,3419388
2646,83,3419489
695,10,3420082
75,28,3420084
1048,46,3420084
693,14,3420181
790,15,3420184
1127,16,3420280
1136,7,3420281
2719,9,3420282
697,7,3420380
3823,20,3420381
7436,19,3420382
179,7,3420483
1034,14,3420551
649,17,3420648
57,28,3420649
1813,21,3420681
2121,14,3420686
3990,18,3420780
1137,12,3420781
697,13,3420781
3982,14,3420784
1198,7,3420785
1672,9,3420851
874,19,3420950
7436,19,3421352
53,6,3421352
1718,18,3423557
4685,10,3423647
650,6,3423647
2040,67,3423652
799,8,3423748
1672,56,3423848
3613,12,3423948
3982,19,3424084
1799,9,3424086
2427,10,3424183
2044,19,3424251
3669,148,3424251
597,22,3424345
1032,14,3424345
30,98,3424345
7436,9,3424350
1032,10,3424353
5664,12,3424383
179,16,3424486
2472,6,3424488
4684,9,3424546
115,20,3424550
651,26,3424551
681,16,3424554
182,15,3424579
2362,9,3424650
3671,9,3424650
3615,10,3424653
84,40,3424752
2529,11,3425085
4272,43,3425086
4792,73,3425087
2124,11,3425183
2468,22,3425184
3809,145,3425186
1673,7,3425253
182,17,3425283
5556,7,3425285
1867,307,3425285
836,8,3425386
2664,172,3425386
657,22,3425551
1541,12,3425580
875,30,3425645
1491,128,3425652
2473,7,3425683
1128,20,3425684
4795,22,3425684
1193,30,3425785
2046,58,3425846
3634,23,3425846
4235,31,3425884
7436,11,3425885
3349,205,3425886
394,277,3425954
85,13,3426047
398,9,3426051
7436,10,3426052
601,12,3426054
1622,9,3426054
1721,9,3426054
873,40,3426055
57,31,3426058
83,12,3426150
1448,10,3426548
7436,13,3426548
601,14,3426555
3112,21,3426558
7436,10,3426649
548,34,3426653
3671,9,3426749
513,7,3426752
602,18,3426752
59,14,3426754
482,13,3426754
3506,9,3427649
2047,253,3427653
3112,27,3427854
3114,11,3427949
1144,6,3427952
1288,24,3427954
602,7,3428078
683,51,3428079
59,15,3428079
1416,824,3428082
603,7,3428152
1288,24,3428152
3634,14,3428252
58,18,3428253
1960,6,3428550
881,7,3428550
2049,9,3428553
603,11,3428554
1622,36,3428555
483,9,3428557
3210,73,3428651
513,7,3428746
603,17,3428749
1032,20,3428752
7436,12,3428753
2057,43,3428851
604,13,3428946
2303,59,3429049
1725,20,3429049
88,10,3429648
1672,24,3429649
1126,15,3429747
7428,13,3429747
766,15,3429748
605,12,3429752
882,9,3429752
880,6,3429754
1036,11,3429754
6539,6,3429849
1667,13,3429851
2540,14,3429852
459,15,3429852
1964,11,3429949
90,10,3429954
766,8,3430046
3502,88,3430047
2887,7,3430051
2061,223,3430051
760,17,3430051
1197,27,3430147
952,28,3430150
89,14,3430150
684,70,3430150
395,269,3430250
762,14,3430253
2446,55,3430253
1717,82,3430348
1667,22,3430349
489,29,3430352
1667,97,3430353
884,8,3430354
2539,12,3430354
93,84,3430357
89,11,3430447
1968,6,3430452
7435,19,3430453
1877,8,3430454
2887,46,3430654
1668,23,3430748
549,76,3430752
2449,13,3430946
7436,7,3431147
6539,238,3431148
1440,9,3431148
2453,12,3432145
7436,25,3432447
2476,9,3432649
1668,127,3432849
2454,11,3432945
114,44,3432950
1715,81,3433145
666,9,3433345
1750,35,3433546
7436,11,3433648
119,14,3433945
607,10,3433947
666,10,3434349
1527,10,3434546
7436,12,3434647
3530,10,3434747
2586,13,3434747
1527,6,3434946
1527,14,3435547
804,6,3435678
549,173,3435948
